SH, 20, 2014031918, 01, CARQ,   0, 242S, 1575W,  35,  996, XX,  50, NEQ,    0,    0,    0,    0, 1002,  190,  40,   0,   0,   P,   0,   X, 155,  22,       MIKE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH202014, JTWC, NCEP_TCVITALS, 
SH, 20, 2014031918, 01, CARQ,   0, 242S, 1575W,  35,  996, XX,  64, NEQ,    0,    0,    0,    0, 1002,  190,  40,   0,   0,   P,   0,   X, 155,  22,       MIKE, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH202014, JTWC, NCEP_TCVITALS, 
SH, 20, 2014031918, 03, AVNO, 000, 243S, 1578W,  65,  993, XX,  34, NEQ, 0287, 0344, 0282, 0258
SH, 20, 2014031918, 03, AVNO, 000, 243S, 1578W,  65,  993, XX,  50, NEQ, 0000, 0244, 0134, 0000
SH, 20, 2014031918, 03, AVNO, 000, 243S, 1578W,  65,  993, XX,  64, NEQ, 0000, 0180, 0000, 0000
SH, 20, 2014031918, 03, AVNO, 006, 256S, 1589W,  55,  991, XX,  34, NEQ, 0328, 0350, 0233, 0167
SH, 20, 2014031918, 03, AVNO, 006, 256S, 1589W,  55,  991, XX,  50, NEQ, 0000, 0176, 0087, 0000
SH, 20, 2014031918, 03, AVNO, 012, 260S, 1594W,  53,  990, XX,  34, NEQ, 0347, 0645, 0270, 0167
SH, 20, 2014031918, 03, AVNO, 012, 260S, 1594W,  53,  990, XX,  50, NEQ, 0000, 0128, 0097, 0000
SH, 20, 2014031918, 03, AVNO, 018, 266S, 1597W,  47,  990, XX,  34, NEQ, 0000, 0351, 0263, 0155
SH, 20, 2014031918, 03, AVNO, 024, 275S, 1598W,  45,  991, XX,  34, NEQ, 0000, 0645, 0301, 0172
SH, 20, 2014031918, 03, AVNO, 030, 289S, 1605W,  50,  990, XX,  34, NEQ, 0000, 0650, 0335, 0155
SH, 20, 2014031918, 03, AVNO, 030, 289S, 1605W,  50,  990, XX,  50, NEQ, 0000, 0000, 0105, 0000
SH, 20, 2014031918, 03, AVNO, 036, 298S, 1616W,  52,  989, XX,  34, NEQ, 0187, 0645, 0318, 0108
SH, 20, 2014031918, 03, AVNO, 036, 298S, 1616W,  52,  989, XX,  50, NEQ, 0000, 0000, 0073, 0000
SH, 20, 2014031918, 03, AVNO, 042, 304S, 1618W,  46,  987, XX,  34, NEQ, 0208, 0650, 0342, 0165
SH, 20, 2014031918, 03, AVNO, 048, 314S, 1608W,  40,  988, XX,  34, NEQ, 0176, 0349, 0348, 0245
SH, 20, 2014031918, 03, AVNO, 054, 328S, 1608W,  38,  988, XX,  34, NEQ, 0202, 0650, 0343, 0295
SH, 20, 2014031918, 03, AVNO, 060, 335S, 1609W,  38,  989, XX,  34, NEQ, 0148, 0650, 0346, 0000
SH, 20, 2014031918, 03, AVNO, 066, 342S, 1610W,  37,  989, XX,  34, NEQ, 0000, 0313, 0314, 0000
SH, 20, 2014031918, 03, AVNO, 072, 350S, 1605W,  36,  990, XX,  34, NEQ, 0000, 0304, 0329, 0000
SH, 20, 2014031918, 03, AVNO, 078, 360S, 1610W,  37,  989, XX,  34, NEQ, 0000, 0273, 0282, 0000
SH, 20, 2014031918, 03, AVNO, 084, 365S, 1617W,  39,  988, XX,  34, NEQ, 0000, 0348, 0321, 0114
SH, 20, 2014031918, 03, AVNO, 090, 370S, 1626W,  39,  987, XX,  34, NEQ, 0000, 0645, 0334, 0143
SH, 20, 2014031918, 03, AVNO, 096, 373S, 1634W,  41,  987, XX,  34, NEQ, 0113, 0348, 0348, 0149
SH, 20, 2014031918, 03, AVNO, 102, 382S, 1636W,  39,  986, XX,  34, NEQ, 0140, 0650, 0332, 0212
SH, 20, 2014031918, 03, AVNO, 108, 385S, 1638W,  39,  986, XX,  34, NEQ, 0183, 0344, 0337, 0182
SH, 20, 2014031918, 03, AVNO, 114, 391S, 1642W,  38,  987, XX,  34, NEQ, 0156, 0140, 0000, 0000
